FIPSTEXT,CountyName,Entity,StateName,Goats
45083,Spartanburg,County,South Carolina,2.36
45085,Sumter,County,South Carolina,0.25
45087,Union,County,South Carolina,0.66
45089,Williamsburg,County,South Carolina,0.17
45091,York,County,South Carolina,0.91
46003,Aurora,County,South Dakota,0.01
46005,Beadle,County,South Dakota,0.09
46007,Bennett,County,South Dakota,0.00
46009,Bon Homme,County,South Dakota,0.15
46011,Brookings,County,South Dakota,0.13
46013,Brown,County,South Dakota,0.03
46015,Brule,County,South Dakota,0.04
46017,Buffalo,County,South Dakota,0.00
46019,Butte,County,South Dakota,0.05
46021,Campbell,County,South Dakota,0.00
46023,Charles Mix,County,South Dakota,0.09
46025,Clark,County,South Dakota,0.10
46027,Clay,County,South Dakota,0.69
46029,Codington,County,South Dakota,0.03
46031,Corson,County,South Dakota,0.05
46033,Custer,County,South Dakota,0.06
46035,Davison,County,South Dakota,0.02
46037,Day,County,South Dakota,0.04
46039,Deuel,County,South Dakota,0.13
46041,Dewey,County,South Dakota,(D)
46043,Douglas,County,South Dakota,0.02
46045,Edmunds,County,South Dakota,0.01
46047,Fall River,County,South Dakota,0.02
46049,Faulk,County,South Dakota,0.00
46051,Grant,County,South Dakota,0.04
46053,Gregory,County,South Dakota,0.03
46055,Haakon,County,South Dakota,(D)
46057,Hamlin,County,South Dakota,0.09
46059,Hand,County,South Dakota,0.02
46061,Hanson,County,South Dakota,0.01
46063,Harding,County,South Dakota,0.04
46065,Hughes,County,South Dakota,0.03
46067,Hutchinson,County,South Dakota,0.07
46069,Hyde,County,South Dakota,0.01
46071,Jackson,County,South Dakota,0.00
46073,Jerauld,County,South Dakota,0.16
46075,Jones,County,South Dakota,(D)
46077,Kingsbury,County,South Dakota,0.01
46079,Lake,County,South Dakota,0.07
46081,Lawrence,County,South Dakota,0.05
46083,Lincoln,County,South Dakota,0.03
46085,Lyman,County,South Dakota,0.04
46087,McCook,County,South Dakota,0.35
46089,McPherson,County,South Dakota,0.02
46091,Marshall,County,South Dakota,0.01
46093,Meade,County,South Dakota,0.04
46095,Mellette,County,South Dakota,0.01
46097,Miner,County,South Dakota,0.02
46099,Minnehaha,County,South Dakota,0.16
46101,Moody,County,South Dakota,0.01
46103,Pennington,County,South Dakota,0.01
46105,Perkins,County,South Dakota,0.01
46107,Potter,County,South Dakota,(D)
46109,Roberts,County,South Dakota,0.03
46111,Sanborn,County,South Dakota,0.01
46113,Shannon,County,South Dakota,0.01
46115,Spink,County,South Dakota,0.01
46117,Stanley,County,South Dakota,(D)
46119,Sully,County,South Dakota,(D)
46121,Todd,County,South Dakota,0.05
46123,Tripp,County,South Dakota,0.04
46125,Turner,County,South Dakota,0.08
46127,Union,County,South Dakota,(D)
46129,Walworth,County,South Dakota,0.01
46135,Yankton,County,South Dakota,0.01
46137,Ziebach,County,South Dakota,0.00
47001,Anderson,County,Tennessee,1.53
47003,Bedford,County,Tennessee,0.82
47005,Benton,County,Tennessee,0.46
47007,Bledsoe,County,Tennessee,0.66
47009,Blount,County,Tennessee,0.72
47011,Bradley,County,Tennessee,0.72
47013,Campbell,County,Tennessee,1.18
47015,Cannon,County,Tennessee,2.37
47017,Carroll,County,Tennessee,0.75
47019,Carter,County,Tennessee,1.26
47021,Cheatham,County,Tennessee,0.94
47023,Chester,County,Tennessee,0.53
47025,Claiborne,County,Tennessee,0.37
47027,Clay,County,Tennessee,0.53
47029,Cocke,County,Tennessee,1.14
47031,Coffee,County,Tennessee,1.21
47033,Crockett,County,Tennessee,(D)
47035,Cumberland,County,Tennessee,0.65
47037,Davidson,County,Tennessee,2.54
47039,Decatur,County,Tennessee,1.32
47041,DeKalb,County,Tennessee,1.59
47043,Dickson,County,Tennessee,1.06
47045,Dyer,County,Tennessee,0.48
47047,Fayette,County,Tennessee,0.08
47049,Fentress,County,Tennessee,0.57
47051,Franklin,County,Tennessee,0.89
47053,Gibson,County,Tennessee,0.13
47055,Giles,County,Tennessee,0.69
47057,Grainger,County,Tennessee,1.04
47059,Greene,County,Tennessee,0.64
47061,Grundy,County,Tennessee,3.25
47063,Hamblen,County,Tennessee,0.63
47065,Hamilton,County,Tennessee,1.04
47067,Hancock,County,Tennessee,0.56
47069,Hardeman,County,Tennessee,0.43
47071,Hardin,County,Tennessee,0.73
47073,Hawkins,County,Tennessee,1.14
47075,Haywood,County,Tennessee,(D)
47077,Henderson,County,Tennessee,0.55
47079,Henry,County,Tennessee,0.27
47081,Hickman,County,Tennessee,0.91
47083,Houston,County,Tennessee,0.76
47085,Humphreys,County,Tennessee,0.43
47087,Jackson,County,Tennessee,2.08
47089,Jefferson,County,Tennessee,0.55
47091,Johnson,County,Tennessee,1.19
47093,Knox,County,Tennessee,1.46
47095,Lake,County,Tennessee,0.00
47097,Lauderdale,County,Tennessee,0.09
47099,Lawrence,County,Tennessee,1.29
47101,Lewis,County,Tennessee,1.05
47103,Lincoln,County,Tennessee,0.72
47105,Loudon,County,Tennessee,0.42
47107,McMinn,County,Tennessee,0.35
47109,McNairy,County,Tennessee,0.59
47111,Macon,County,Tennessee,1.25
47113,Madison,County,Tennessee,0.46
47115,Marion,County,Tennessee,7.09
47117,Marshall,County,Tennessee,2.24
47119,Maury,County,Tennessee,1.15
47121,Meigs,County,Tennessee,0.53
47123,Monroe,County,Tennessee,0.53
47125,Montgomery,County,Tennessee,0.49
47127,Moore,County,Tennessee,0.68
47129,Morgan,County,Tennessee,0.69
47131,Obion,County,Tennessee,0.10
47133,Overton,County,Tennessee,0.53
47135,Perry,County,Tennessee,0.55
47137,Pickett,County,Tennessee,0.52
47139,Polk,County,Tennessee,0.49
47141,Putnam,County,Tennessee,2.78
47143,Rhea,County,Tennessee,0.74
47145,Roane,County,Tennessee,0.52
47147,Robertson,County,Tennessee,0.52
47149,Rutherford,County,Tennessee,2.06
47151,Scott,County,Tennessee,0.43
47153,Sequatchie,County,Tennessee,0.83
47155,Sevier,County,Tennessee,0.93
47157,Shelby,County,Tennessee,0.72
47159,Smith,County,Tennessee,2.16
47161,Stewart,County,Tennessee,1.12
47163,Sullivan,County,Tennessee,0.99
47165,Sumner,County,Tennessee,1.33
47167,Tipton,County,Tennessee,0.24
47169,Trousdale,County,Tennessee,1.14
47171,Unicoi,County,Tennessee,1.36
47173,Union,County,Tennessee,0.31
47175,Van Buren,County,Tennessee,1.16
47177,Warren,County,Tennessee,1.21
47179,Washington,County,Tennessee,1.06
47181,Wayne,County,Tennessee,0.34
47183,Weakley,County,Tennessee,0.43
47185,White,County,Tennessee,0.95
47187,Williamson,County,Tennessee,1.37
47189,Wilson,County,Tennessee,2.04
48001,Anderson,County,Texas,0.46
48003,Andrews,County,Texas,0.08
48005,Angelina,County,Texas,1.21
48007,Aransas,County,Texas,0.27
48009,Archer,County,Texas,0.07
48011,Armstrong,County,Texas,0.00
48013,Atascosa,County,Texas,0.34
48015,Austin,County,Texas,0.29
48017,Bailey,County,Texas,0.06
48019,Bandera,County,Texas,2.52
48021,Bastrop,County,Texas,0.76
48023,Baylor,County,Texas,0.03
48025,Bee,County,Texas,0.37
48027,Bell,County,Texas,3.04
48029,Bexar,County,Texas,1.57
48031,Blanco,County,Texas,2.27
48033,Borden,County,Texas,0.01
48035,Bosque,County,Texas,0.94
48037,Bowie,County,Texas,0.51
48039,Brazoria,County,Texas,0.65
48041,Brazos,County,Texas,0.62
48043,Brewster,County,Texas,0.05
48045,Briscoe,County,Texas,0.30
48047,Brooks,County,Texas,0.04
48049,Brown,County,Texas,1.72
48051,Burleson,County,Texas,0.57
48053,Burnet,County,Texas,3.13
48055,Caldwell,County,Texas,0.99
48057,Calhoun,County,Texas,0.41
48059,Callahan,County,Texas,0.50
48061,Cameron,County,Texas,0.74
48063,Camp,County,Texas,0.30
48065,Carson,County,Texas,0.01
48067,Cass,County,Texas,0.42
48069,Castro,County,Texas,0.11
48071,Chambers,County,Texas,0.27
48073,Cherokee,County,Texas,0.49
48075,Childress,County,Texas,0.03
48077,Clay,County,Texas,0.12
48079,Cochran,County,Texas,0.04
48081,Coke,County,Texas,3.21
48083,Coleman,County,Texas,0.50
48085,Collin,County,Texas,1.51
48087,Collingsworth,County,Texas,0.05
48089,Colorado,County,Texas,0.13
48091,Comal,County,Texas,3.93
48093,Comanche,County,Texas,1.01
48095,Concho,County,Texas,2.13
48097,Cooke,County,Texas,0.62
48099,Coryell,County,Texas,2.31
48101,Cottle,County,Texas,0.05
48103,Crane,County,Texas,0.08
48105,Crockett,County,Texas,1.57
48107,Crosby,County,Texas,0.13
48109,Culberson,County,Texas,0.01
48111,Dallam,County,Texas,0.01
48113,Dallas,County,Texas,2.07
48115,Dawson,County,Texas,0.05
48117,Deaf Smith,County,Texas,0.02
48119,Delta,County,Texas,0.44
48121,Denton,County,Texas,0.87
48123,DeWitt,County,Texas,0.18
48125,Dickens,County,Texas,0.10
48127,Dimmit,County,Texas,0.19
48129,Donley,County,Texas,0.03
48131,Duval,County,Texas,0.10
48133,Eastland,County,Texas,0.94
48135,Ector,County,Texas,0.22
48137,Edwards,County,Texas,4.71
48139,Ellis,County,Texas,0.82
48141,El Paso,County,Texas,1.08
48143,Erath,County,Texas,1.24
48145,Falls,County,Texas,0.52
48147,Fannin,County,Texas,0.77
48149,Fayette,County,Texas,0.31
48151,Fisher,County,Texas,0.14
48153,Floyd,County,Texas,0.05
48155,Foard,County,Texas,(D)
48157,Fort Bend,County,Texas,0.18
48159,Franklin,County,Texas,0.36
48161,Freestone,County,Texas,0.28
48163,Frio,County,Texas,0.13
48165,Gaines,County,Texas,0.02
48167,Galveston,County,Texas,0.82
48169,Garza,County,Texas,0.12
48171,Gillespie,County,Texas,4.27
48173,Glasscock,County,Texas,0.28
48175,Goliad,County,Texas,0.09
48177,Gonzales,County,Texas,0.19
48179,Gray,County,Texas,0.05
48181,Grayson,County,Texas,1.08
48183,Gregg,County,Texas,0.77
48185,Grimes,County,Texas,0.29
48187,Guadalupe,County,Texas,1.68
48189,Hale,County,Texas,0.10
48191,Hall,County,Texas,0.01
48193,Hamilton,County,Texas,1.99
48195,Hansford,County,Texas,0.03
48197,Hardeman,County,Texas,0.08
48199,Hardin,County,Texas,1.82
48201,Harris,County,Texas,1.06
48203,Harrison,County,Texas,0.49
48205,Hartley,County,Texas,0.02
48207,Haskell,County,Texas,0.04
48209,Hays,County,Texas,3.52
48211,Hemphill,County,Texas,0.04
48213,Henderson,County,Texas,0.62
48215,Hidalgo,County,Texas,0.60
48217,Hill,County,Texas,0.73
48219,Hockley,County,Texas,0.11
48221,Hood,County,Texas,2.04
48223,Hopkins,County,Texas,0.32
48225,Houston,County,Texas,0.20
48227,Howard,County,Texas,0.13
48229,Hudspeth,County,Texas,0.07
48231,Hunt,County,Texas,1.56
48233,Hutchinson,County,Texas,0.01
48235,Irion,County,Texas,1.33
48237,Jack,County,Texas,0.39
48239,Jackson,County,Texas,0.15
48241,Jasper,County,Texas,0.77
48243,Jeff Davis,County,Texas,0.01
48245,Jefferson,County,Texas,0.17
48247,Jim Hogg,County,Texas,0.01
48249,Jim Wells,County,Texas,0.37
48251,Johnson,County,Texas,1.38
48253,Jones,County,Texas,0.29
48255,Karnes,County,Texas,0.19
48257,Kaufman,County,Texas,0.84
48259,Kendall,County,Texas,4.83
48261,Kenedy,County,Texas,(D)
48263,Kent,County,Texas,0.00
48265,Kerr,County,Texas,2.37
48267,Kimble,County,Texas,2.89
48269,King,County,Texas,(D)
48271,Kinney,County,Texas,1.42
48273,Kleberg,County,Texas,0.09
48275,Knox,County,Texas,0.02
48277,Lamar,County,Texas,0.31
48279,Lamb,County,Texas,0.12
48281,Lampasas,County,Texas,1.93
48283,La Salle,County,Texas,0.10
48285,Lavaca,County,Texas,0.19
48287,Lee,County,Texas,0.33
48289,Leon,County,Texas,0.31
48291,Liberty,County,Texas,0.46
48293,Limestone,County,Texas,0.32
48295,Lipscomb,County,Texas,(D)
48297,Live Oak,County,Texas,0.26
48299,Llano,County,Texas,0.46
48301,Loving,County,Texas,(D)
48303,Lubbock,County,Texas,0.19
48305,Lynn,County,Texas,0.07
48307,McCulloch,County,Texas,1.45
48309,McLennan,County,Texas,1.04
48311,McMullen,County,Texas,0.02
48313,Madison,County,Texas,0.34
48315,Marion,County,Texas,0.80
48317,Martin,County,Texas,0.10
48319,Mason,County,Texas,1.07
48321,Matagorda,County,Texas,0.15
48323,Maverick,County,Texas,0.29
48325,Medina,County,Texas,0.53
48327,Menard,County,Texas,2.20
48329,Midland,County,Texas,0.40
48331,Milam,County,Texas,0.71
48333,Mills,County,Texas,4.95
48335,Mitchell,County,Texas,0.10
48337,Montague,County,Texas,0.35
48339,Montgomery,County,Texas,1.74
48341,Moore,County,Texas,0.05
48343,Morris,County,Texas,0.88
48345,Motley,County,Texas,0.01
48347,Nacogdoches,County,Texas,0.21
48349,Navarro,County,Texas,1.00
48351,Newton,County,Texas,0.68
48353,Nolan,County,Texas,0.14
48355,Nueces,County,Texas,0.15
48357,Ochiltree,County,Texas,(D)
48359,Oldham,County,Texas,(D)
48361,Orange,County,Texas,2.10
48363,Palo Pinto,County,Texas,0.53
48365,Panola,County,Texas,0.59
48367,Parker,County,Texas,1.93
48369,Parmer,County,Texas,0.03
48371,Pecos,County,Texas,0.32
48373,Polk,County,Texas,0.80
48375,Potter,County,Texas,0.03
48377,Presidio,County,Texas,0.02
48379,Rains,County,Texas,(D)
48381,Randall,County,Texas,0.14
48383,Reagan,County,Texas,0.08
48385,Real,County,Texas,1.32
48387,Red River,County,Texas,0.31
48389,Reeves,County,Texas,0.06
48391,Refugio,County,Texas,0.03
48393,Roberts,County,Texas,0.00
48395,Robertson,County,Texas,0.26
48397,Rockwall,County,Texas,1.75
48399,Runnels,County,Texas,0.66
48401,Rusk,County,Texas,0.41
48403,Sabine,County,Texas,0.80
48405,San Augustine,County,Texas,0.45
48407,San Jacinto,County,Texas,0.79
48409,San Patricio,County,Texas,0.25
48411,San Saba,County,Texas,1.37
48413,Schleicher,County,Texas,2.63
48415,Scurry,County,Texas,0.22
48417,Shackelford,County,Texas,0.01
48419,Shelby,County,Texas,0.54
48421,Sherman,County,Texas,0.00
48423,Smith,County,Texas,1.18
48425,Somervell,County,Texas,1.56
48427,Starr,County,Texas,0.27
48429,Stephens,County,Texas,0.24
48431,Sterling,County,Texas,0.42
48433,Stonewall,County,Texas,0.03
48435,Sutton,County,Texas,6.05
48437,Swisher,County,Texas,0.04
48439,Tarrant,County,Texas,1.10
48441,Taylor,County,Texas,0.46
48443,Terrell,County,Texas,1.49
48445,Terry,County,Texas,0.28
48447,Throckmorton,County,Texas,0.02
48449,Titus,County,Texas,0.53
48451,Tom Green,County,Texas,3.41
48453,Travis,County,Texas,1.91
48455,Trinity,County,Texas,0.39
48457,Tyler,County,Texas,0.91
48459,Upshur,County,Texas,1.25
48461,Upton,County,Texas,0.41
48463,Uvalde,County,Texas,2.19
48465,Val Verde,County,Texas,2.09
48467,Van Zandt,County,Texas,0.89
48469,Victoria,County,Texas,0.14
48471,Walker,County,Texas,0.49
48473,Waller,County,Texas,0.95
48475,Ward,County,Texas,0.01
48477,Washington,County,Texas,0.40
48479,Webb,County,Texas,0.16
48481,Wharton,County,Texas,0.11
48483,Wheeler,County,Texas,0.02
48485,Wichita,County,Texas,0.32
48487,Wilbarger,County,Texas,0.05
48489,Willacy,County,Texas,0.10
48491,Williamson,County,Texas,1.82
48493,Wilson,County,Texas,0.72
48495,Winkler,County,Texas,0.01
48497,Wise,County,Texas,1.50
48499,Wood,County,Texas,0.93
48501,Yoakum,County,Texas,0.13
48503,Young,County,Texas,0.18
48505,Zapata,County,Texas,0.14
48507,Zavala,County,Texas,0.25
49001,Beaver,County,Utah,(D)
49003,Box Elder,County,Utah,0.14
49005,Cache,County,Utah,0.20
49007,Carbon,County,Utah,0.08
49009,Daggett,County,Utah,(D)
49011,Davis,County,Utah,0.55
49013,Duchesne,County,Utah,0.07
49015,Emery,County,Utah,0.16
49017,Garfield,County,Utah,0.05
49019,Grand,County,Utah,(D)
49021,Iron,County,Utah,0.08
49023,Juab,County,Utah,0.03
49025,Kane,County,Utah,0.05
49027,Millard,County,Utah,0.08
49029,Morgan,County,Utah,0.09
49031,Piute,County,Utah,0.00
49033,Rich,County,Utah,0.03
49035,Salt Lake,County,Utah,0.67
49037,San Juan,County,Utah,0.22
49039,Sanpete,County,Utah,0.14
49041,Sevier,County,Utah,0.76
49043,Summit,County,Utah,0.05
49045,Tooele,County,Utah,0.09
49047,Uintah,County,Utah,(D)
49049,Utah,County,Utah,0.24
49051,Wasatch,County,Utah,0.07
49053,Washington,County,Utah,0.77
49055,Wayne,County,Utah,0.07
49057,Weber,County,Utah,0.33
50001,Addison,County,Vermont,0.86
50003,Bennington,County,Vermont,0.62
50005,Caledonia,County,Vermont,0.60
50007,Chittenden,County,Vermont,0.36
50009,Essex,County,Vermont,0.00
50011,Franklin,County,Vermont,0.65
50013,Grand Isle,County,Vermont,0.63
50015,Lamoille,County,Vermont,0.99
50017,Orange,County,Vermont,0.15
50019,Orleans,County,Vermont,1.37
50021,Rutland,County,Vermont,0.61
50023,Washington,County,Vermont,0.31
50025,Windham,County,Vermont,1.25
50027,Windsor,County,Vermont,2.47
51001,Accomack,County,Virginia,0.25
51003,Albemarle,County,Virginia,0.60
51005,Alleghany,County,Virginia,0.48
51007,Amelia,County,Virginia,0.56
51009,Amherst,County,Virginia,0.57
51011,Appomattox,County,Virginia,0.18
51013,Arlington,County,Virginia,0.00
51015,Augusta,County,Virginia,0.65
51017,Bath,County,Virginia,0.18
51019,Bedford,County,Virginia,0.55
51021,Bland,County,Virginia,0.30
51023,Botetourt,County,Virginia,0.45
51025,Brunswick,County,Virginia,0.40
51027,Buchanan,County,Virginia,2.67
51029,Buckingham,County,Virginia,0.46
51031,Campbell,County,Virginia,0.42
51033,Caroline,County,Virginia,0.56
51035,Carroll,County,Virginia,0.42
51036,Charles City,County,Virginia,0.70
51037,Charlotte,County,Virginia,0.33
51041,Chesterfield,County,Virginia,2.30
51043,Clarke,County,Virginia,1.08
51045,Craig,County,Virginia,0.25
51047,Culpeper,County,Virginia,0.62
51049,Cumberland,County,Virginia,1.17
51051,Dickenson,County,Virginia,0.84
51053,Dinwiddie,County,Virginia,0.38
51057,Essex,County,Virginia,0.14
51059,Fairfax,County,Virginia,1.12
51061,Fauquier,County,Virginia,0.70
51063,Floyd,County,Virginia,0.35
51065,Fluvanna,County,Virginia,0.23
51067,Franklin,County,Virginia,0.59
51069,Frederick,County,Virginia,0.59
51071,Giles,County,Virginia,0.64
51073,Gloucester,County,Virginia,1.36
51075,Goochland,County,Virginia,0.44
51077,Grayson,County,Virginia,0.29
51079,Greene,County,Virginia,0.90
51081,Greensville,County,Virginia,0.34
51083,Halifax,County,Virginia,0.75
51085,Hanover,County,Virginia,0.41
51087,Henrico,County,Virginia,2.58
51089,Henry,County,Virginia,0.88
51091,Highland,County,Virginia,(D)
51093,Isle of Wight,County,Virginia,0.58
51095,James City,County,Virginia,0.60
51097,King and Queen,County,Virginia,0.66
51099,King George,County,Virginia,0.33
51101,King William,County,Virginia,0.39
51103,Lancaster,County,Virginia,0.00
51105,Lee,County,Virginia,0.72
51107,Loudoun,County,Virginia,0.74
51109,Louisa,County,Virginia,1.18
51111,Lunenburg,County,Virginia,0.22
51113,Madison,County,Virginia,0.31
51115,Mathews,County,Virginia,0.52
51117,Mecklenburg,County,Virginia,0.51
51119,Middlesex,County,Virginia,0.32
51121,Montgomery,County,Virginia,1.00
51125,Nelson,County,Virginia,0.75
51127,New Kent,County,Virginia,0.65
51131,Northampton,County,Virginia,(D)
51133,Northumberland,County,Virginia,(D)
51135,Nottoway,County,Virginia,1.72
51137,Orange,County,Virginia,0.68
51139,Page,County,Virginia,0.67
51141,Patrick,County,Virginia,0.53
51143,Pittsylvania,County,Virginia,0.34
51145,Powhatan,County,Virginia,0.09
51147,Prince Edward,County,Virginia,1.21
51149,Prince George,County,Virginia,0.81
51153,Prince William,County,Virginia,1.30
51155,Pulaski,County,Virginia,0.39
51157,Rappahannock,County,Virginia,0.66
51159,Richmond,County,Virginia,(D)
51161,Roanoke,County,Virginia,0.34
51163,Rockbridge,County,Virginia,1.13
51165,Rockingham,County,Virginia,1.18
51167,Russell,County,Virginia,0.68
51169,Scott,County,Virginia,0.50
51171,Shenandoah,County,Virginia,1.20
51173,Smyth,County,Virginia,0.60
51175,Southampton,County,Virginia,0.42
51177,Spotsylvania,County,Virginia,1.64
51179,Stafford,County,Virginia,1.58
51181,Surry,County,Virginia,(D)
51183,Sussex,County,Virginia,0.12
51185,Tazewell,County,Virginia,0.87
51187,Warren,County,Virginia,0.67
51191,Washington,County,Virginia,1.08
51193,Westmoreland,County,Virginia,0.07
51195,Wise,County,Virginia,1.55
51197,Wythe,County,Virginia,0.47
51199,York,County,Virginia,1.46
51550,Chesapeake,City,Virginia,0.51
51800,Suffolk,City,Virginia,0.43
51810,Virginia Beach,City,Virginia,0.59
53001,Adams,County,Washington,0.00
53003,Asotin,County,Washington,0.04
53005,Benton,County,Washington,0.16
53007,Chelan,County,Washington,0.42
53009,Clallam,County,Washington,1.08
53011,Clark,County,Washington,2.14
53013,Columbia,County,Washington,(D)
53015,Cowlitz,County,Washington,0.90
53017,Douglas,County,Washington,0.02
53019,Ferry,County,Washington,0.03
53021,Franklin,County,Washington,0.08
53023,Garfield,County,Washington,0.01
53025,Grant,County,Washington,0.07
53027,Grays Harbor,County,Washington,0.31
53029,Island,County,Washington,1.84
53031,Jefferson,County,Washington,1.84
53033,King,County,Washington,2.55
53035,Kitsap,County,Washington,5.00
53037,Kittitas,County,Washington,0.36
53039,Klickitat,County,Washington,0.11
53041,Lewis,County,Washington,0.73
53043,Lincoln,County,Washington,0.04
53045,Mason,County,Washington,1.16
53047,Okanogan,County,Washington,0.07
53049,Pacific,County,Washington,0.11
53051,Pend Oreille,County,Washington,1.13
53053,Pierce,County,Washington,2.64
53055,San Juan,County,Washington,1.59
53057,Skagit,County,Washington,0.43
53059,Skamania,County,Washington,2.94
53061,Snohomish,County,Washington,2.03
53063,Spokane,County,Washington,0.34
53065,Stevens,County,Washington,0.20
53067,Thurston,County,Washington,2.37
53069,Wahkiakum,County,Washington,(D)
53071,Walla Walla,County,Washington,0.15
53073,Whatcom,County,Washington,1.05
53075,Whitman,County,Washington,0.05
53077,Yakima,County,Washington,0.19
54001,Barbour,County,West Virginia,0.17
54003,Berkeley,County,West Virginia,1.09
54005,Boone,County,West Virginia,(D)
54007,Braxton,County,West Virginia,0.28
54009,Brooke,County,West Virginia,(D)
54011,Cabell,County,West Virginia,0.50
54013,Calhoun,County,West Virginia,0.32
54015,Clay,County,West Virginia,0.58
54017,Doddridge,County,West Virginia,0.70
54019,Fayette,County,West Virginia,0.75
54021,Gilmer,County,West Virginia,0.37
54023,Grant,County,West Virginia,0.61
54025,Greenbrier,County,West Virginia,0.25
54027,Hampshire,County,West Virginia,0.48
54029,Hancock,County,West Virginia,(D)
54031,Hardy,County,West Virginia,0.62
54033,Harrison,County,West Virginia,0.46
54035,Jackson,County,West Virginia,1.41
54037,Jefferson,County,West Virginia,0.96
54039,Kanawha,County,West Virginia,0.98
54041,Lewis,County,West Virginia,0.57
54043,Lincoln,County,West Virginia,0.82
54045,Logan,County,West Virginia,(D)
54047,McDowell,County,West Virginia,0.00
54049,Marion,County,West Virginia,1.10
54051,Marshall,County,West Virginia,0.64
54053,Mason,County,West Virginia,0.54
54055,Mercer,County,West Virginia,1.03
54057,Mineral,County,West Virginia,0.64
54059,Mingo,County,West Virginia,(D)
54061,Monongalia,County,West Virginia,0.62
54063,Monroe,County,West Virginia,0.28
54065,Morgan,County,West Virginia,0.21
54067,Nicholas,County,West Virginia,0.60
54069,Ohio,County,West Virginia,0.24
54071,Pendleton,County,West Virginia,0.28
54073,Pleasants,County,West Virginia,0.58
54075,Pocahontas,County,West Virginia,0.12
54077,Preston,County,West Virginia,0.86
54079,Putnam,County,West Virginia,0.69
54081,Raleigh,County,West Virginia,0.29
54083,Randolph,County,West Virginia,0.33
54085,Ritchie,County,West Virginia,0.20
54087,Roane,County,West Virginia,0.61
54089,Summers,County,West Virginia,0.30
54091,Taylor,County,West Virginia,0.22
54093,Tucker,County,West Virginia,0.44
54095,Tyler,County,West Virginia,0.18
54097,Upshur,County,West Virginia,0.30
54099,Wayne,County,West Virginia,0.94
54101,Webster,County,West Virginia,0.57
54103,Wetzel,County,West Virginia,0.86
54105,Wirt,County,West Virginia,0.62
54107,Wood,County,West Virginia,0.31
54109,Wyoming,County,West Virginia,(D)
55001,Adams,County,Wisconsin,0.06
55003,Ashland,County,Wisconsin,0.02
55005,Barron,County,Wisconsin,0.19
55007,Bayfield,County,Wisconsin,0.13
55009,Brown,County,Wisconsin,0.24
55011,Buffalo,County,Wisconsin,0.10
55013,Burnett,County,Wisconsin,0.09
55015,Calumet,County,Wisconsin,0.36
55017,Chippewa,County,Wisconsin,0.12
55019,Clark,County,Wisconsin,0.54
55021,Columbia,County,Wisconsin,0.54
55023,Crawford,County,Wisconsin,0.34
55025,Dane,County,Wisconsin,0.18
55027,Dodge,County,Wisconsin,0.57
55029,Door,County,Wisconsin,0.39
55031,Douglas,County,Wisconsin,0.18
55033,Dunn,County,Wisconsin,0.19
55035,Eau Claire,County,Wisconsin,0.16
55037,Florence,County,Wisconsin,0.94
55039,Fond du Lac,County,Wisconsin,0.31
55041,Forest,County,Wisconsin,0.17
55043,Grant,County,Wisconsin,1.30
55045,Green,County,Wisconsin,1.34
55047,Green Lake,County,Wisconsin,0.11
55049,Iowa,County,Wisconsin,0.41
55051,Iron,County,Wisconsin,0.00
55053,Jackson,County,Wisconsin,0.29
55055,Jefferson,County,Wisconsin,0.30
55057,Juneau,County,Wisconsin,0.64
55059,Kenosha,County,Wisconsin,0.08
55061,Kewaunee,County,Wisconsin,0.05
55063,La Crosse,County,Wisconsin,0.16
55065,Lafayette,County,Wisconsin,0.99
55067,Langlade,County,Wisconsin,0.08
55069,Lincoln,County,Wisconsin,(D)
55071,Manitowoc,County,Wisconsin,0.69
55073,Marathon,County,Wisconsin,0.18
55075,Marinette,County,Wisconsin,0.09
55077,Marquette,County,Wisconsin,0.10
55078,Menominee,County,Wisconsin,0.00
55079,Milwaukee,County,Wisconsin,(D)
55081,Monroe,County,Wisconsin,0.63
55083,Oconto,County,Wisconsin,0.42
55085,Oneida,County,Wisconsin,0.15
55087,Outagamie,County,Wisconsin,0.51
55089,Ozaukee,County,Wisconsin,0.65
55091,Pepin,County,Wisconsin,0.61
55093,Pierce,County,Wisconsin,0.14
55095,Polk,County,Wisconsin,0.27
55097,Portage,County,Wisconsin,0.12
55099,Price,County,Wisconsin,0.36
55101,Racine,County,Wisconsin,0.45
55103,Richland,County,Wisconsin,0.54
55105,Rock,County,Wisconsin,0.34
55107,Rusk,County,Wisconsin,0.09
55109,St. Croix,County,Wisconsin,0.15
55111,Sauk,County,Wisconsin,0.46
55113,Sawyer,County,Wisconsin,0.11
55115,Shawano,County,Wisconsin,1.80
55117,Sheboygan,County,Wisconsin,0.29
55119,Taylor,County,Wisconsin,0.06
55121,Trempealeau,County,Wisconsin,0.20
55123,Vernon,County,Wisconsin,0.61
55125,Vilas,County,Wisconsin,1.22
55127,Walworth,County,Wisconsin,0.42
55129,Washburn,County,Wisconsin,0.16
55131,Washington,County,Wisconsin,0.17
55133,Waukesha,County,Wisconsin,0.15
55135,Waupaca,County,Wisconsin,0.39
55137,Waushara,County,Wisconsin,1.55
55139,Winnebago,County,Wisconsin,0.13
55141,Wood,County,Wisconsin,0.12
56001,Albany,County,Wyoming,0.01
56003,Big Horn,County,Wyoming,0.40
56005,Campbell,County,Wyoming,0.01
56007,Carbon,County,Wyoming,(D)
